ID: 1	66070955580;Aleksander;Babko
ID: 3349	64101668343;Jakub;Kacprzak
ID: 3350	77050389362;Krzysztof;Kabela
ID: 3351	65010463815;Micha³;Kaduszko
ID: 3352	10101753606;Adam;Kaduszko
ID: 3353	40090248761;Paulina;Kaczmarek
ID: 3354	76040787069;Paulina;Wróbel
ID: 3355	94032349006;Anna;Abarowicz
ID: 3356	77021013469;Aleksander;Kacprzak
ID: 3357	40022264631;Aleksanda;Kaczka
ID: 3358	04100879462;Magdalena;Abarowicz
ID: 3359	40110277872;Natalia;Kadaœ
ID: 3360	15022822627;Anna;Jaskó³ka
ID: 3361	32030888722;Aleksanda;Kabela
ID: 3362	27021618907;Aleksanda;Babko
ID: 3363	10111831874;Klaudia;Trawa
ID: 3364	66100538749;Marcin;Jaskó³ka
ID: 3365	20082586167;Martyna;Deszczowiec
ID: 3366	91060189322;Joanna;Nowak
ID: 3367	41082722507;Joanna;Kacera
ID: 3368	13012511739;Joanna;Kacprzak
ID: 3369	10011584993;Sebastian;Kaduszko
ID: 3370	48120252650;Jakub;Abelec
ID: 3371	37052480299;Dominik;Rumianek
ID: 3372	19070738057;Dominik;Trawa
ID: 3373	85060138688;Katarzyna;Wróbel
ID: 3374	48032220993;Adam;Kadaœ
ID: 3375	01050541375;Krzysztof;Kadula
ID: 3376	87050913134;Sebastian;Kachel
ID: 3377	23100773992;Aleksander;Gêœ
ID: 3378	26030825337;Alicja;Kachel
ID: 3379	24022686963;Martyna;Tygrys
ID: 3380	20121710421;Magdalena;Abarowicz
ID: 3381	78111274947;Magdalena;Trawa
ID: 3382	92071397553;Piotr;Gêœ
ID: 3383	62092334920;Jakub;Wróbel
ID: 3384	61082762453;Piotr;Trawa
ID: 3385	89032691712;Micha³;Babko
ID: 3386	14051949301;Aleksander;Kacera
ID: 3387	43061357621;Aleksander;Jab³ko
ID: 3388	69022066550;Daria;Kaczmarzyk
ID: 3389	55041443640;Paulina;Kabela
ID: 3390	46030725563;Martyna;Gêœ
ID: 3391	90040912506;Krzysztof;Ró¿a
ID: 3392	12042371792;Jakub;Babko
ID: 3393	46071792237;Paulina;Abaszyn
ID: 3394	48121634527;Daria;Jab³ko
ID: 3395	94061742720;Marcin;O³ówek
ID: 3396	25042617313;Sebastian;Kacera
ID: 3397	88100389443;Alicja;Rumianek
ID: 3398	40080516193;Jakub;Maksymowicz
ID: 3399	81122745467;Konrad;Struœ
ID: 3400	23050957448;Adam;Nowak
ID: 3401	97101231425;Micha³;Maksymowicz
ID: 3402	62030524862;Klaudia;Deszczowiec
ID: 3403	12080977862;Piotr;Brzoza
ID: 3404	04050887878;Aleksanda;Abarowicz
ID: 3405	25100154504;Sebastian;Wróbel
ID: 3406	47081666048;Marcin;Kadaœ
ID: 3407	89060220753;Joanna;Babko
ID: 3408	45042768457;Katarzyna;Kacprzak
ID: 3409	47112829258;Martyna;Trawa
ID: 3410	32042373464;Jakub;O³ówek
ID: 3411	94051299524;Joanna;Kaczmarek
ID: 3412	79121040635;Marcin;O³ówek
ID: 3413	78080524894;Martyna;O³ówek
ID: 3414	80020290087;Piotr;Rumianek
ID: 3415	77090356686;Dominik;Jab³ko
ID: 3416	86091576383;Anna;Babko
ID: 3417	08121716863;Paulina;Struœ
ID: 3418	98020896908;Martyna;Abaszyn
ID: 3419	80112152758;Adam;B³aszczyk
ID: 3420	95020299422;Paulina;Kaduszko
ID: 3421	17070927809;Micha³;Maksymowicz
ID: 3422	14090925163;Katarzyna;Ró¿a
ID: 3423	82011966321;Martyna;Kowalczyk
ID: 3424	92112898284;Paulina;Kadula
ID: 3425	55030426382;Dominik;Sosna
ID: 3426	39091843038;Adam;Deszczowiec
ID: 3427	31082764290;Katarzyna;Abarowicz
ID: 3428	75100349999;Sebastian;Kadula
ID: 3429	59110933546;Sebastian;Brzoza
ID: 3430	31011950444;Piotr;Kaczanka
ID: 3431	13010786822;Dominik;B³aszczyk
ID: 3432	03051450639;Joanna;Babko
ID: 3433	37112545638;Aleksander;Nowak
ID: 3434	81022157707;Daria;Kaduszko
ID: 3435	08021022191;Daria;Trawa
ID: 3436	11072720706;Magdalena;Kadula
ID: 3437	28111891793;Katarzyna;Kadula
ID: 3438	71122664377;Jakub;Abaszyn
ID: 3439	72011718198;Katarzyna;Babko
ID: 3440	88061972807;Daria;Baczak
ID: 3441	98022066772;Piotr;Kacprzak
ID: 3442	57020817246;Natalia;Kaczmarek
ID: 3443	40051067312;Paulina;Baczak
ID: 3444	90110710044;Martyna;Trawa
ID: 3445	12091423170;Martyna;Jab³ko
ID: 3446	33092462155;Marcin;Deszczowiec
ID: 3447	01092323782;Martyna;Kacera
ID: 3448	11091852971;Daria;Kowalczyk
ID: 3449	36111875039;Adam;Bachara
ID: 3450	09051096696;Mateusz;Abarowicz
ID: 3451	68030226309;Konrad;Sosna
ID: 3452	77111534293;Paulina;O³ówek
ID: 3453	36030884430;Aleksanda;Bachara
ID: 3454	46061715811;Aleksander;Bachara
ID: 3455	34091927755;Mateusz;Kaczmarek
ID: 3456	35102279751;Piotr;Brzoza
ID: 3457	13090649564;Alicja;Abaszyn
ID: 3458	27090582051;Klaudia;Maksymowicz
ID: 3459	24022659968;Martyna;Kowalczyk
ID: 3460	83091117431;Magdalena;Nowak
ID: 3461	31061834889;Paulina;O³ówek
ID: 3462	05052139648;Alicja;Abelec
ID: 3463	58121839545;Micha³;B³aszczyk
ID: 3464	75090882841;Anna;Kabela
ID: 3465	36021659702;Magdalena;Jab³ko
ID: 3466	14102083186;Konrad;Kowalczyk
ID: 3467	45031648082;Katarzyna;Trawa
ID: 3468	39042374281;Anna;Kaduszko
ID: 3469	09092521172;Mateusz;Struœ
ID: 3470	14021759033;Magdalena;Nowak
ID: 3471	78040156943;Paulina;Abaszyn
ID: 3472	72120442935;Katarzyna;Kaczka
ID: 3473	06011798703;Micha³;Kachel
ID: 3474	78061812372;Paulina;Kaduszko
ID: 3475	34011672452;Natalia;Kaczmarek
ID: 3476	58111819591;Aleksanda;Kabela
ID: 3477	08100323952;Joanna;Kaduszko
ID: 3478	92111073345;Magdalena;Jab³ko
ID: 3479	30021311106;Micha³;Kacprzak
ID: 3480	15071565352;Alicja;Abaszyn
ID: 3481	11120998571;Konrad;Kacera
ID: 3482	22022328768;Aleksanda;Kabela
ID: 3483	64090784631;Krzysztof;Abaszyn
ID: 3484	67112095800;Martyna;Jab³ko
ID: 3485	12081687951;Sebastian;Kachel
ID: 3486	16020876573;Aleksanda;Kadula
ID: 3487	84090340973;Krzysztof;Abaszyn
ID: 3488	81012528586;Marcin;Sosna
ID: 3489	87120920540;Krzysztof;Kadula
ID: 3490	08120358147;Micha³;Deszczowiec
ID: 3491	93090516356;Aleksander;Kaczka
ID: 3492	19032638592;Daria;B³aszczyk
ID: 3493	91112516630;Paulina;Deszczowiec
ID: 3494	67102037202;Katarzyna;Tygrys
ID: 3495	54020672612;Mateusz;Trawa
ID: 3496	91110399390;Alicja;Kacera
ID: 3497	30032669096;Joanna;Kaczmarek
ID: 3498	02061943248;Micha³;Baczak
ID: 3499	55061742026;Magdalena;Struœ
ID: 3500	75100674543;Natalia;Gêœ
ID: 3501	26111243032;Krzysztof;Rumianek
ID: 3502	26022039171;Martyna;Baczak
ID: 3503	31051145461;Klaudia;Nowak
ID: 3504	97080181503;Martyna;Deszczowiec
ID: 3505	12082649947;Micha³;Kadula
ID: 3506	27020357741;Paulina;Wróbel
ID: 3507	59090186750;Sebastian;Kacprzak
ID: 3508	83091583894;Aleksanda;Struœ
ID: 3509	83010617484;Alicja;Nowak
ID: 3510	47030317915;Martyna;Kadaœ
ID: 3511	33021356691;Dominik;Jab³ko
ID: 3512	99081279846;Micha³;Wróbel
ID: 3513	74032188160;Klaudia;Kaduszko
ID: 3514	42060910270;Aleksander;Kachel
ID: 3515	69081684560;Alicja;Kaczmarek
ID: 3516	63020738165;Sebastian;Abelec
ID: 3517	36052552241;Paulina;Kaczka
ID: 3518	94062887592;Anna;Jaskó³ka
ID: 3519	77102672584;Piotr;Maksymowicz
ID: 3520	83110528748;Konrad;Trawa
ID: 3521	72070310496;Mateusz;Abarowicz
ID: 3522	67040260652;Anna;Abarowicz
ID: 3523	17082730935;Aleksander;Kabela
ID: 3524	58011773809;Dominik;Abarowicz
ID: 3525	84122259475;Martyna;Babko
ID: 3526	32081121752;Piotr;Sosna
ID: 3527	41020434118;Jakub;Kaczanka
ID: 3528	86110841660;Marcin;Nowak
ID: 3529	09111616639;Paulina;Rumianek
ID: 3530	70120341647;Paulina;Jab³ko
ID: 3531	38060368998;Piotr;Kaduszko
ID: 3532	07020929619;Anna;Nowak
ID: 3533	99082612391;Natalia;Tygrys
ID: 3534	26091534300;Micha³;Rumianek
ID: 3535	89012664884;Mateusz;Struœ
ID: 3536	10012169780;Marcin;Bachara
ID: 3537	04011852846;Konrad;Kadula
ID: 3538	39111644890;Paulina;Kadaœ
ID: 3539	86090933692;Klaudia;Wróbel
ID: 3540	18052260315;Mateusz;Abarowicz
ID: 3541	25012514949;Natalia;Kadula
ID: 3542	94111528482;Alicja;Nowak
ID: 3543	57082677929;Jakub;B³aszczyk
ID: 3544	22062585076;Alicja;Kaczmarzyk
ID: 3545	02072361514;Piotr;Kadula
ID: 3546	43061943487;Mateusz;Bachara
ID: 3547	83020684137;Dominik;Ró¿a
ID: 3548	14092650954;Martyna;Abelec
ID: 3549	55101612980;Adam;Maksymowicz
ID: 3550	12061171872;Aleksanda;Kabela
ID: 3551	50011671792;Anna;Abaszyn
ID: 3552	72010528888;Adam;Kaczmarzyk
ID: 3553	29020395773;Katarzyna;Kacera
ID: 3554	98090276635;Marcin;Tygrys
ID: 3555	81070477766;Krzysztof;B³aszczyk
ID: 3556	60112731539;Aleksander;Brzoza
ID: 3557	82041114106;Krzysztof;Jab³ko
ID: 3558	28062169624;Dominik;Kacprzak
ID: 3559	06050314770;Micha³;Kacera
ID: 3560	82090190604;Klaudia;Kaczka
ID: 3561	23120712030;Dominik;Rumianek
ID: 3562	50022215174;Adam;Kaczmarek
ID: 3563	79082017875;Micha³;Trawa
ID: 3564	92090267343;Natalia;Kaczmarzyk
ID: 3565	12030976894;Klaudia;Kachel
ID: 3566	39011773727;Mateusz;Deszczowiec
ID: 3567	05121120052;Magdalena;Kaduszko
ID: 3568	81122523810;Martyna;Jaskó³ka
ID: 3569	60040682045;Aleksander;Jab³ko
ID: 3570	27091378281;Mateusz;O³ówek
ID: 3571	59062649138;Magdalena;Babko
ID: 3572	32070449254;Micha³;Kacprzak
ID: 3573	34060133812;Mateusz;Trawa
ID: 3574	34070441594;Paulina;Abarowicz
ID: 3575	73082233161;Mateusz;Babko
ID: 3576	93042144698;Katarzyna;Babko
ID: 3577	50051845954;Alicja;O³ówek
ID: 3578	90021174396;Konrad;Tygrys
ID: 3579	03041633842;Micha³;Kaczmarek
ID: 3580	44090167887;Natalia;Trawa
ID: 3581	46032337725;Mateusz;Nowak
ID: 3582	01090465744;Paulina;Deszczowiec
ID: 3583	11021190055;Dominik;Tygrys
ID: 3584	03021282207;Aleksanda;Jab³ko
ID: 3585	30102094241;Joanna;Maksymowicz
ID: 3586	67062594141;Konrad;Trawa
ID: 3587	73022068257;Natalia;Sosna
ID: 3588	74111692973;Natalia;Abelec
ID: 3589	91040186880;Dominik;Kaduszko
ID: 3590	23091589665;Katarzyna;Abarowicz
ID: 3591	40100887900;Marcin;Babko
ID: 3592	49010882794;Daria;Maksymowicz
ID: 3593	53092595081;Martyna;Brzoza
ID: 3594	50020646639;Aleksander;Nowak
ID: 3595	33082126098;Piotr;Wróbel
ID: 3596	28031062585;Marcin;Maksymowicz
ID: 3597	57032884776;Jakub;Kacprzak
ID: 3598	90081264802;Mateusz;Kadaœ
ID: 3599	18080427954;Anna;Sosna
ID: 3600	31081076788;Magdalena;Jab³ko
ID: 3601	88052478154;Joanna;Trawa
ID: 3602	08100274461;Natalia;Struœ
ID: 3603	15060845344;Daria;Maksymowicz
ID: 3604	30020254165;Aleksanda;Abaszyn
ID: 3605	83032578026;Aleksander;Gêœ
ID: 3606	07052536649;Konrad;Nowak
ID: 3607	39010763396;Klaudia;Kaczmarzyk
ID: 3608	32051741603;Konrad;Wróbel
ID: 3609	04072189590;Konrad;Kadula
ID: 3610	47021283117;Klaudia;Jab³ko
ID: 3611	10061691174;Dominik;Kaczmarek
ID: 3612	68082875877;Sebastian;Tygrys
ID: 3613	62011721828;Aleksander;Abarowicz
ID: 3614	06020114875;Jakub;Nowak
ID: 3615	07030284996;Aleksanda;Kaduszko
ID: 3616	45041716777;Katarzyna;Baczak
ID: 3617	46101490080;Krzysztof;Wróbel
ID: 3618	23031753566;Marcin;Kacera
ID: 3619	62040374581;Joanna;Kaczmarek
ID: 3620	67092874561;Konrad;Jab³ko
ID: 3621	02040270733;Jakub;Struœ
ID: 3622	53120434264;Joanna;Kadula
ID: 3623	35011432625;Marcin;Kaczanka
ID: 3624	24102039139;Anna;Kaczmarzyk
ID: 3625	30122669407;Joanna;Sosna
ID: 3626	90112875223;Jakub;Nowak
ID: 3627	11052668672;Piotr;Trawa
ID: 3628	87070596720;Krzysztof;Kachel
ID: 3629	96080552170;Klaudia;Babko
ID: 3630	66012079404;Jakub;Rumianek
ID: 3631	29112867845;Natalia;Struœ
ID: 3632	47120428228;Adam;Jaskó³ka
ID: 3633	21020150454;Mateusz;Kadula
ID: 3634	07031496537;Martyna;Struœ
ID: 3635	63082827686;Paulina;Maksymowicz
ID: 3636	99100619054;Joanna;Bachara
ID: 3637	24111691461;Katarzyna;Nowak
ID: 3638	21031957005;Piotr;Rumianek
ID: 3639	02010236686;Piotr;Kachel
ID: 3640	28010313440;Dominik;Kowalczyk
ID: 3641	15082741611;Anna;Trawa
ID: 3642	06120627256;Joanna;Kaczmarek
ID: 3643	33110734679;Sebastian;Kadula
ID: 3644	79081447242;Anna;Kaczka
ID: 3645	53040186224;Paulina;Abelec
ID: 3646	90040173687;Sebastian;Kacprzak
ID: 3647	19091817391;Magdalena;Kaczmarzyk
ID: 3648	82021541973;Marcin;B³aszczyk
ID: 3649	32091066788;Martyna;Jab³ko
ID: 3650	68062425878;Krzysztof;Kachel
ID: 3651	07071252799;Klaudia;Wróbel
ID: 3652	00031641637;Micha³;Bachara
ID: 3653	65042830279;Marcin;Abaszyn
ID: 3654	06100452144;Paulina;Brzoza
ID: 3655	12101489988;Paulina;Trawa
ID: 3656	08122837351;Klaudia;Kaduszko
ID: 3657	61011084137;Adam;Kaczmarek
ID: 3658	04110418036;Paulina;Bachara
ID: 3659	11110562933;Alicja;Baczak
ID: 3660	14121868600;Aleksanda;Kachel
ID: 3661	62110343946;Piotr;Struœ
ID: 3662	18080974003;Micha³;Trawa
ID: 3663	16092376764;Krzysztof;Kadaœ
ID: 3664	55012081476;Daria;Kabela
ID: 3665	30071045907;Anna;Abaszyn
ID: 3666	28062863704;Micha³;Nowak
ID: 3667	08012042898;Dominik;Jaskó³ka
ID: 3668	59051534561;Joanna;Baczak
ID: 3669	07062781066;Konrad;Baczak
ID: 3670	88041073736;Natalia;Kaczmarek
ID: 3671	50022552468;Dominik;Kacprzak
ID: 3672	49050697511;Natalia;Rumianek
ID: 3673	60051066777;Daria;O³ówek
ID: 3674	68060748680;Konrad;Kadaœ
ID: 3675	65041693802;Aleksanda;Kaczka
ID: 3676	40081650331;Piotr;Ró¿a
ID: 3677	99122227976;Klaudia;Kaczka
ID: 3678	20072158146;Aleksander;Jab³ko
ID: 3679	70041687197;Joanna;Jab³ko
ID: 3680	74051838515;Krzysztof;Kaczmarzyk
ID: 3681	09081257968;Krzysztof;Deszczowiec
ID: 3682	46121114604;Natalia;Trawa
ID: 3683	16030159415;Piotr;Brzoza
ID: 3684	82051332108;Adam;Nowak
ID: 3685	56100489900;Paulina;Struœ
ID: 3686	65112780863;Marcin;Kachel
ID: 3687	72112454685;Katarzyna;Babko
ID: 3688	15052130505;Mateusz;Struœ
ID: 3689	43072049784;Martyna;Kadaœ
ID: 3690	77060670109;Natalia;Jaskó³ka
ID: 3691	82101241615;Micha³;Deszczowiec
ID: 3692	17061972068;Klaudia;Kadaœ
ID: 3693	09040881489;Aleksanda;Bachara
ID: 3694	29112847088;Jakub;Kaczmarzyk
ID: 3695	28061621730;Natalia;Kacprzak
ID: 3696	26120348005;Adam;Kacera
ID: 3697	67090917779;Jakub;Kabela
ID: 3698	35100562441;Aleksander;B³aszczyk
ID: 3699	56120338558;Anna;Struœ
ID: 3700	83040178825;Daria;Deszczowiec
ID: 3701	17110264901;Aleksander;Bachara
ID: 3702	32080829312;Klaudia;Bachara
ID: 3703	47040884066;Joanna;Brzoza
ID: 3704	84032365766;Dominik;Abaszyn
ID: 3705	97030782265;Martyna;Abelec
ID: 3706	19042245788;Jakub;Kadula
ID: 3707	82100736982;Jakub;Abarowicz
ID: 3708	35052660112;Dominik;Kaczmarzyk
ID: 3709	13011493636;Mateusz;Kaczka
ID: 3710	01031122346;Aleksanda;Gêœ
ID: 3711	74042280571;Piotr;Wróbel
ID: 3712	30010161685;Jakub;Kaduszko
ID: 3713	13072276447;Sebastian;Kabela
ID: 3714	05102379484;Joanna;Deszczowiec
ID: 3715	30021217790;Adam;Sosna
ID: 3716	64112729611;Konrad;Kadaœ
ID: 3717	05071945825;Katarzyna;Bachara
ID: 3718	32010793257;Aleksanda;Ró¿a
ID: 3719	32111166430;Sebastian;Kaczanka
ID: 3720	22061273984;Klaudia;Abelec
ID: 3721	67121879995;Katarzyna;Kacera
ID: 3722	48071442183;Micha³;Sosna
ID: 3723	55012358861;Katarzyna;Kowalczyk
ID: 3724	22022329321;Daria;B³aszczyk
ID: 3725	91121016648;Piotr;Jaskó³ka
ID: 3726	62020623280;Adam;Struœ
ID: 3727	10010571354;Daria;Ró¿a
ID: 3728	63122549321;Krzysztof;Kadaœ
ID: 3729	21061876785;Magdalena;Kacprzak
ID: 3730	32040283282;Alicja;Sosna
ID: 3731	73060791870;Daria;Kadaœ
ID: 3732	56100533283;Klaudia;Sosna
ID: 3733	14030686036;Dominik;Kaczmarzyk
ID: 3734	22112536006;Daria;Abaszyn
ID: 3735	83071256116;Daria;Kabela
ID: 3736	80022069075;Alicja;Kaduszko
ID: 3737	86032758178;Dominik;Jaskó³ka
ID: 3738	20061374087;Martyna;Babko
ID: 3739	09011130008;Martyna;Abaszyn
ID: 3740	00070927179;Mateusz;Sosna
ID: 3741	16100441300;Mateusz;Kaczmarzyk
ID: 3742	11041296064;Mateusz;Kaczmarek
ID: 3743	65052774562;Joanna;Kadaœ
ID: 3744	38101054798;Alicja;Deszczowiec
ID: 3745	21042692871;Anna;Abaszyn
ID: 3746	12010578000;Aleksander;Brzoza
ID: 3747	10081052064;Anna;Kowalczyk
ID: 3748	17052180913;Martyna;Kowalczyk
ID: 3749	18100639880;Dominik;Kacprzak
ID: 3750	04011323724;Martyna;Kaczmarek
ID: 3751	05021885105;Mateusz;Deszczowiec
ID: 3752	80092480529;Dominik;Brzoza
ID: 3753	54040344867;Aleksanda;O³ówek
ID: 3754	17111562448;Piotr;B³aszczyk
ID: 3755	31081281474;Daria;Trawa
ID: 3756	96031821681;Paulina;Kaczmarzyk
ID: 3757	20081930433;Krzysztof;O³ówek
ID: 3758	99082077993;Aleksander;Kaduszko
ID: 3759	50042291217;Alicja;Deszczowiec
ID: 3760	72100681713;Aleksanda;O³ówek
ID: 3761	43072153752;Adam;Nowak
ID: 3762	38062880016;Dominik;Abarowicz
ID: 3763	72051551607;Marcin;Abaszyn
ID: 3764	69030953782;Paulina;Abaszyn
ID: 3765	96091973257;Natalia;Struœ
ID: 3766	65120787201;Martyna;Wróbel
ID: 3767	74020637127;Katarzyna;Kabela
ID: 3768	89031831566;Aleksanda;Kowalczyk
ID: 3769	80032322907;Adam;Struœ
ID: 3770	68040937224;Konrad;Struœ
ID: 3771	37101489484;Aleksanda;Abaszyn
ID: 3772	65020396536;Alicja;Kachel
ID: 3773	19072434111;Marcin;Kaczmarzyk
ID: 3774	90011114428;Marcin;Deszczowiec
ID: 3775	09042547159;Aleksander;O³ówek
ID: 3776	55041626446;Krzysztof;Kaduszko
ID: 3777	61092853377;Joanna;Kadula
ID: 3778	54111414719;Natalia;Kaczka
ID: 3779	86052773590;Konrad;Abelec
ID: 3780	92090628287;Aleksanda;Kachel
ID: 3781	92112212958;Adam;Deszczowiec
ID: 3782	93111025008;Konrad;Kadula
ID: 3783	64101377060;Magdalena;Kaczka
ID: 3784	54070874359;Piotr;Abelec
ID: 3785	01020351687;Konrad;Sosna
ID: 3786	69062379788;Alicja;Kacera
ID: 3787	63111539644;Piotr;Kabela
ID: 3788	75110219078;Mateusz;Trawa
ID: 3789	40070289698;Katarzyna;Nowak
ID: 3790	22122855202;Natalia;Deszczowiec
ID: 3791	94011547038;Sebastian;Rumianek
ID: 3792	00052553116;Jakub;Wróbel
ID: 3793	33111244906;Alicja;Trawa
ID: 3794	49090474555;Natalia;Gêœ
ID: 3795	56071199957;Daria;Rumianek
ID: 3796	75081177180;Klaudia;Abaszyn
ID: 3797	04080387113;Aleksander;Brzoza
ID: 3798	68040117553;Micha³;Wróbel
ID: 3799	90092894085;Krzysztof;Gêœ
ID: 3800	14060472403;Aleksanda;Abarowicz
ID: 3801	63080281820;Krzysztof;Kabela
ID: 3802	26061839759;Anna;Abaszyn
ID: 3803	74021578072;Daria;Kadaœ
ID: 3804	70112028982;Katarzyna;Kachel
ID: 3805	34082482636;Natalia;Kabela
ID: 3806	03022269720;Alicja;Trawa
ID: 3807	22090532600;Jakub;O³ówek
ID: 3808	57021085285;Daria;Kachel
ID: 3809	21012324542;Katarzyna;Gêœ
ID: 3810	13042426818;Dominik;Abelec
ID: 3811	72020651867;Dominik;Kaczka
ID: 3812	10091477453;Magdalena;Sosna
ID: 3813	76042626866;Martyna;Gêœ
ID: 3814	69061748721;Katarzyna;Kacera
ID: 3815	89030794771;Konrad;Kachel
ID: 3816	50092257769;Natalia;Kaczka
ID: 3817	13071437054;Sebastian;Brzoza
ID: 3818	63030335032;Martyna;Ró¿a
ID: 3819	71110149561;Anna;Kachel
ID: 3820	88021666216;Adam;Rumianek
ID: 3821	65072210552;Katarzyna;Kadula
ID: 3822	82102457875;Katarzyna;Kadula
ID: 3823	93050516110;Adam;Kacera
ID: 3824	51051768474;Magdalena;Kachel
ID: 3825	07110423249;Magdalena;Kaczmarzyk
ID: 3826	03061312876;Micha³;Kadula
ID: 3827	66031611014;Aleksander;Sosna
ID: 3828	20010726443;Alicja;Nowak
ID: 3829	68082797510;Daria;Kaczka
ID: 3830	72071776949;Klaudia;Bachara
ID: 3831	06050221437;Paulina;Brzoza
ID: 3832	76082712412;Daria;Kacera
ID: 3833	92081326947;Anna;Sosna
ID: 3834	27110182163;Magdalena;Wróbel
ID: 3835	78011858027;Sebastian;Jaskó³ka
ID: 3836	63091879336;Katarzyna;Ró¿a
ID: 3837	18062142616;Krzysztof;Abelec
ID: 3838	06112677015;Micha³;Kachel
ID: 3839	63090514265;Natalia;Kaduszko
ID: 3840	67030472623;Aleksanda;Gêœ
ID: 3841	22091391249;Magdalena;Abelec
ID: 3842	71091710412;Katarzyna;Abarowicz
ID: 3843	52032760286;Jakub;Kacera
ID: 3844	42051181962;Krzysztof;Kaczmarek
ID: 3845	36070394467;Aleksanda;Kachel
ID: 3846	84071284841;Mateusz;Sosna
ID: 3847	56070156190;Piotr;Abaszyn
ID: 3848	67040287396;Piotr;Kachel
ID: 3849	13081451750;Magdalena;Kaczka
ID: 3850	33042390765;Krzysztof;Trawa
ID: 3851	08010529026;Dominik;Abarowicz
ID: 3852	76072591838;Daria;Nowak
ID: 3853	25070832917;Alicja;Wróbel
ID: 3854	40090298382;Aleksander;B³aszczyk
ID: 3855	98011521901;Katarzyna;Abelec
ID: 3856	80021839850;Magdalena;Brzoza
ID: 3857	99091187979;Aleksander;Kabela
ID: 3858	97092646170;Daria;Struœ
ID: 3859	90101049933;Paulina;Kaczanka
ID: 3860	50120543088;Anna;B³aszczyk
ID: 3861	00092050695;Mateusz;Kachel
ID: 3862	06121947134;Alicja;Abelec
ID: 3863	04041920825;Konrad;Kaczmarek
ID: 3864	88072881311;Katarzyna;Kaczanka
ID: 3865	33030165084;Adam;Jab³ko
ID: 3866	34041329432;Piotr;Baczak
ID: 3867	82122760895;Mateusz;Maksymowicz
ID: 3868	49012546111;Marcin;Kabela
ID: 3869	08101622205;Katarzyna;Kaczanka
ID: 3870	75111122833;Magdalena;Kaczka
ID: 3871	17111140646;Katarzyna;Kacera
ID: 3872	84122415640;Krzysztof;Maksymowicz
ID: 3873	37030827027;Dominik;Kacera
ID: 3874	31021989668;Marcin;Abelec
ID: 3875	74102758673;Martyna;Kaczka
ID: 3876	68111282095;Paulina;Gêœ
ID: 3877	94080677652;Sebastian;Baczak
ID: 3878	49121719599;Joanna;Kowalczyk
ID: 3879	36020263467;Mateusz;Kaduszko
ID: 3880	19010423126;Micha³;Baczak
ID: 3881	27032310357;Marcin;Deszczowiec
ID: 3882	70052870286;Natalia;Nowak
ID: 3883	36121911608;Joanna;Rumianek
ID: 3884	59091794251;Magdalena;Tygrys
ID: 3885	53110956545;Anna;Kaduszko
ID: 3886	79082454107;Adam;Kaczanka
ID: 3887	37011126464;Katarzyna;Sosna
ID: 3888	47041290377;Klaudia;Struœ
ID: 3889	01071871696;Aleksander;Deszczowiec
ID: 3890	42121915088;Paulina;Tygrys
ID: 3891	01121520128;Magdalena;Kadula
ID: 3892	49030136687;Jakub;Tygrys
ID: 3893	24080912772;Marcin;Abelec
ID: 3894	10080355085;Paulina;Nowak
ID: 3895	54071854678;Aleksander;Tygrys
ID: 3896	97071114438;Daria;Gêœ
ID: 3897	45072781337;Krzysztof;Nowak
ID: 3898	52082286797;Aleksanda;Jab³ko
ID: 3899	84091943118;Mateusz;Abelec
ID: 3900	40062564882;Jakub;Maksymowicz
ID: 3901	45070126570;Katarzyna;Kacera
ID: 3902	32010527580;Micha³;Gêœ
ID: 3903	24081870569;Piotr;Abelec
ID: 3904	42062155910;Dominik;Abelec
ID: 3905	38091379084;Jakub;B³aszczyk
ID: 3906	71100151994;Aleksanda;Trawa
ID: 3907	69022841154;Paulina;Kadaœ
ID: 3908	28020422440;Magdalena;Kaduszko
ID: 3909	04072416176;Katarzyna;Babko
ID: 3910	37071072408;Joanna;Kaczmarek
ID: 3911	67090752913;Jakub;Baczak
ID: 3912	08011936324;Katarzyna;Kaduszko
ID: 3913	64121717894;Konrad;Nowak
ID: 3914	51080418171;Katarzyna;Kaczka
ID: 3915	73041791298;Martyna;Baczak
ID: 3916	87100361371;Micha³;Kaczmarek
ID: 3917	70022726000;Magdalena;Deszczowiec
ID: 3918	78040719246;Aleksander;Kachel
ID: 3919	60052419404;Klaudia;Ró¿a
ID: 3920	02072721728;Konrad;Kaduszko
ID: 3921	51062395633;Marcin;Kachel
ID: 3922	41050965192;Katarzyna;Jab³ko
ID: 3923	08120992571;Aleksanda;Struœ
ID: 3924	85090212732;Natalia;Kadula
ID: 3925	82090872090;Micha³;Rumianek
ID: 3926	66112384813;Marcin;Kadaœ
ID: 3927	00030786202;Paulina;Kadaœ
ID: 3928	68051832080;Natalia;Bachara
ID: 3929	27052444022;Aleksander;Kabela
ID: 3930	62092468633;Klaudia;Ró¿a
ID: 3931	47082716976;Katarzyna;Jab³ko
ID: 3932	20081179594;Dominik;Maksymowicz
ID: 3933	87112056824;Micha³;Wróbel
ID: 3934	56102053766;Alicja;Struœ
ID: 3935	37012229760;Krzysztof;Abelec
ID: 3936	36100154837;Natalia;Kabela
ID: 3937	73020419683;Konrad;Kadula
ID: 3938	31080580176;Daria;Kaduszko
ID: 3939	16080344436;Adam;Kaczmarzyk
